X,Y,OBJECTID,NoticeNum,DateNotice,DateCancel,DateAbate,NT,OWNER_ABBR,HousingMarketTypology2023,Council_District,Neighborhood,BLOCKLOT,Address
1411997.24983989,595045.30163072,14963,2226468A,2023/04/04 16:14:00+00,,,Vacant,,J,9,Midtown-Edmondson,0058 003,1904 MOSHER ST
1411941.31819323,595042.584116474,14964,436740A,2009/05/21 15:12:00+00,,,Vacant,,J,9,Midtown-Edmondson,0058 007,1912 MOSHER ST
1413524.43969889,596954.407392561,14976,1610966A,2017/11/23 00:35:00+00,,,Vacant,,I,7,Sandtown-Winchester,0034 047,1515 PRESSTMAN ST
1426600.00409889,597562.129274234,15013,1809513A,2019/06/30 19:56:00+00,,,Vacant,,I,12,Oliver,1138 108,1412 N BETHEL ST
1423867.96494356,593743.065390065,15038,2416051A,2024/08/09 10:51:00+00,,,Vacant,,NA,12,Oldtown,1271 026,1041 HILLEN ST
1423509.99321856,596943.951048642,15041,968506A,2013/05/21 07:37:00+00,,,Vacant,MCC,J,12,Johnston Square,1142B028,730 E PRESTON ST
1423615.21610522,596950.254841805,15048,2499498A,2025/04/25 12:43:00+00,,,Vacant,,J,12,Johnston Square,1142B035,744 E PRESTON ST
1423577.98520856,597074.521653637,15052,2415467A,2024/07/30 17:48:00+00,,,Vacant,MCC,J,12,Johnston Square,1142B039,1308 HOMEWOOD AVE
1423575.61480647,597116.329640895,15059,2497304A,2025/04/17 21:10:00+00,,,Vacant,MCC,J,12,Johnston Square,1142B042,1314 HOMEWOOD AVE
1423574.89039847,597129.642278314,15060,568345A,2010/05/12 17:13:00+00,,,Vacant,MCC,J,12,Johnston Square,1142B043,1316 HOMEWOOD AVE
1423574.05378596,597142.994285733,15061,2247689A,2023/05/24 15:47:00+00,,,Vacant,MCC,J,12,Johnston Square,1142B044,1318 HOMEWOOD AVE
1423713.80842772,596950.427085564,15078,1739793A,2018/11/04 12:47:00+00,,,Vacant,HABC,J,12,Johnston Square,1143 017,802 E PRESTON ST
1423995.41416372,597102.000273228,15099,1373408A,2016/04/14 11:30:00+00,,,Vacant,MCC,J,12,Johnston Square,1143 036,1302 VALLEY ST
1423993.57788131,597139.015291065,15106,1281172A,2015/08/16 23:27:00+00,,,Vacant,,J,12,Johnston Square,1143 039,1308 VALLEY ST
1423992.99159639,597150.736396223,15107,1226432A,2015/05/04 15:43:00+00,,,Vacant,MCC,J,12,Johnston Square,1143 040,1310 VALLEY ST
1411658.36108197,591632.447235972,15114,2142732A,2022/07/31 21:09:00+00,,,Vacant,,J,9,Penrose/Fayette Street Outreach,0161 031,202 N PAYSON ST
1411657.70458722,591646.480672479,15115,1000873A,2013/07/25 15:31:00+00,,,Vacant,,J,9,Penrose/Fayette Street Outreach,0161 032,204 N PAYSON ST
1411657.04481164,591660.581694141,15116,180967A,2007/01/19 15:17:00+00,,,Vacant,,J,9,Penrose/Fayette Street Outreach,0161 033,206 N PAYSON ST
1411651.56057064,591777.495502308,15124,775785A,2011/10/25 12:20:00+00,,,Vacant,,J,9,Penrose/Fayette Street Outreach,0161 041,222 N PAYSON ST
1411639.62260239,592032.532393813,15137,1293627A,2015/09/11 15:39:00+00,,,Vacant,,J,9,Penrose/Fayette Street Outreach,0161 054,248 N PAYSON ST
1411638.09439021,592062.269539058,15139,1050965A,2014/01/23 13:55:00+00,,,Vacant,,J,9,Penrose/Fayette Street Outreach,0161 056,252 N PAYSON ST
1411419.81726772,591898.974918142,15152,837336A,2012/05/15 12:34:00+00,,,Vacant,,J,9,Penrose/Fayette Street Outreach,0161 069,2024 PENROSE AVE
1411362.9909378,591896.447036058,15156,1877441A,2020/02/06 17:36:00+00,,,Vacant,,J,9,Penrose/Fayette Street Outreach,0161 073,2032 PENROSE AVE
1411495.88404472,591763.272433639,15164,1503439A,2017/02/15 15:43:00+00,,,Vacant,,J,9,Penrose/Fayette Street Outreach,0161 081,2015 PENROSE AVE
1411963.66755797,591674.562965393,15183,640985A,2010/11/03 16:28:00+00,,,Vacant,,J,9,Penrose/Fayette Street Outreach,0162 010,1918 W LEXINGTON ST
1411768.43500881,591664.927485973,15197,145453A,2006/07/10 16:47:00+00,,,Vacant,MCC,J,9,Penrose/Fayette Street Outreach,0162 024,1946 W LEXINGTON ST
1411777.86707656,591773.06408073,15199,1896244A,2020/05/07 13:01:00+00,,,Vacant,,J,9,Penrose/Fayette Street Outreach,0162 026,1945 PENROSE AVE
1411903.06531698,591779.423648059,15208,1039076A,2013/12/10 14:33:00+00,,,Vacant,,J,9,Penrose/Fayette Street Outreach,0162 035,1927 PENROSE AVE
1411917.00524972,591780.06078589,15209,1971374A,2021/02/19 16:10:00+00,,,Vacant,,J,9,Penrose/Fayette Street Outreach,0162 036,1925 PENROSE AVE
1411972.17246222,591782.570951477,15213,783051A,2011/11/18 14:31:00+00,,,Vacant,,J,9,Penrose/Fayette Street Outreach,0162 040,1917 PENROSE AVE
1412077.48786838,591932.574916556,15221,2472668A,2025/01/20 21:50:00+00,,,Vacant,,J,9,Penrose/Fayette Street Outreach,0162 049,1900 PENROSE AVE
1412035.27010505,591930.620196059,15224,662560A,2011/01/19 13:11:00+00,,,Vacant,,J,9,Penrose/Fayette Street Outreach,0162 052,1906 PENROSE AVE
1411965.88802597,591927.407604054,15229,1313909A,2015/11/13 14:45:00+00,,,Vacant,,J,9,Penrose/Fayette Street Outreach,0162 057,1916 PENROSE AVE
1411937.95501097,591926.120533139,15231,755024A,2011/08/31 13:00:00+00,,,Vacant,,J,9,Penrose/Fayette Street Outreach,0162 059,1920 PENROSE AVE
1411799.44511738,591919.042135224,15241,2233404A,2023/04/24 15:39:00+00,,,Vacant,,J,9,Penrose/Fayette Street Outreach,0162 069,1940 PENROSE AVE
1411785.54028955,591918.270155147,15242,2347958A,2024/02/15 15:01:00+00,,,Vacant,,J,9,Penrose/Fayette Street Outreach,0162 070,1942 PENROSE AVE
1416835.59777471,589997.012842804,15252,130702A,2006/04/25 10:37:00+00,,,Vacant,,G,9,Hollins Market,0253 004,836 W PRATT ST
1411597.31756888,589521.627310649,15258,2463968A,2024/12/11 14:38:00+00,,,Vacant,,J,9,Carrollton Ridge,0258 012,2023 W PRATT ST
1411506.93225098,589515.991495147,15275,2344419A,2024/02/02 14:49:00+00,,,Vacant,,J,9,Carrollton Ridge,0258 017,2033 W PRATT ST
1416569.7009968,590155.477420896,15287,2097059A,2022/04/14 14:12:00+00,,,Vacant,,G,9,Hollins Market,0253 033,111 S POPPLETON ST
1416614.92498772,590208.491422474,15296,2471528A,2025/01/16 10:42:00+00,,,Vacant,,G,9,Hollins Market,0253 039,897 W LOMBARD ST
1416865.39627156,590179.278554395,15314,2144347A,2022/07/29 14:13:00+00,,,Vacant,,G,9,Hollins Market,0253 054,104 PARKIN ST
1411509.34431964,589386.454680726,15325,119157A,2006/02/09 11:52:00+00,,,Vacant,,J,9,Carrollton Ridge,0258 026,211 S PULASKI ST
1411511.94208348,589330.646393389,15342,1896249A,2020/05/07 13:52:00+00,,,Vacant,MCC,J,9,Carrollton Ridge,0258 030,219 S PULASKI ST
1411332.13929348,589504.618814483,15362,2055688A,2021/10/29 14:57:00+00,,,Vacant,,J,9,Carrollton Ridge,0257 007,2109 W PRATT ST
1411538.83474623,588899.720417976,15363,2341468A,2024/01/29 09:56:00+00,,,Vacant,,J,9,Carrollton Ridge,0273 038,333 S PULASKI ST
1411537.67169081,588914.547488064,15364,771216A,2011/10/13 11:51:00+00,,,Vacant,,J,9,Carrollton Ridge,0273 039,331 S PULASKI ST
1411537.05751881,588926.720035896,15365,1309100A,2015/10/27 11:13:00+00,,,Vacant,,J,9,Carrollton Ridge,0273 040,329 S PULASKI ST
1411536.1913788,588939.888972804,15366,804195A,2012/01/28 12:10:00+00,,,Vacant,,J,9,Carrollton Ridge,0273 041,327 S PULASKI ST
1411534.48928247,588965.851847395,15368,224405A,2007/07/18 14:50:00+00,,,Vacant,,J,9,Carrollton Ridge,0273 043,323 S PULASKI ST
1411526.45944288,589099.416540891,15375,327073A,2008/06/10 14:14:00+00,,,Vacant,,J,9,Carrollton Ridge,0273 050,309 S PULASKI ST
1411524.75964314,589126.148114726,15377,555632A,2010/04/13 08:02:00+00,,,Vacant,,J,9,Carrollton Ridge,0273 052,305 S PULASKI ST
1411522.1835328,589166.583073229,15380,1643770A,2018/02/25 14:08:00+00,,,Vacant,,J,9,Carrollton Ridge,0273 055,299 S PULASKI ST
1411521.31509621,589180.127993643,15381,381373A,2008/12/02 09:10:00+00,,,Vacant,,J,9,Carrollton Ridge,0273 056,297 S PULASKI ST
1411520.45453364,589193.700473055,15382,1787919A,2019/05/06 12:54:00+00,,,Vacant,,J,9,Carrollton Ridge,0273 057,295 S PULASKI ST
1411602.50456639,589198.177826315,15387,728311A,2011/06/28 14:54:00+00,,,Vacant,,J,9,Carrollton Ridge,0273 062,2021 MCHENRY ST
1411629.83817314,589199.554792061,15389,96152A,2005/11/03 11:22:00+00,,,Vacant,,J,9,Carrollton Ridge,0273 064,2017 MCHENRY ST
1411642.57272772,589200.198491558,15390,327087A,2008/06/10 14:21:00+00,,,Vacant,,J,9,Carrollton Ridge,0273 065,2015 MCHENRY ST
1411666.8702513,589201.416664973,15392,2472245A,2025/01/17 10:27:00+00,,,Vacant,,J,9,Carrollton Ridge,0273 067,2011 MCHENRY ST
1411678.93978097,589202.035102054,15393,97354A,2005/11/08 08:26:00+00,,,Vacant,,J,9,Carrollton Ridge,0273 068,2009 MCHENRY ST
1411690.80294622,589202.62696439,15394,785294A,2011/11/30 13:31:00+00,,,Vacant,,J,9,Carrollton Ridge,0273 069,2007 MCHENRY ST
1411702.56735839,589203.225388393,15395,2341462A,2024/01/31 11:03:00+00,,,Vacant,,J,9,Carrollton Ridge,0273 070,2005 MCHENRY ST
1411714.6024393,589203.835951477,15396,1366194A,2016/03/17 15:55:00+00,,,Vacant,,J,9,Carrollton Ridge,0273 071,2003 MCHENRY ST
1411706.05947739,589122.848580644,15400,1184982A,2014/12/22 11:16:00+00,,,Vacant,,J,9,Carrollton Ridge,0273 075,2004 WILHELM ST
1411670.30987696,589120.742613733,15403,105311A,2005/12/20 11:17:00+00,,,Vacant,,J,9,Carrollton Ridge,0273 078,2010 WILHELM ST
1411658.35484838,589120.042483896,15404,194258A,2007/04/30 18:11:00+00,,,Vacant,,J,9,Carrollton Ridge,0273 079,2012 WILHELM ST
1411646.55959639,589119.347275317,15405,97708A,2005/11/09 11:28:00+00,,,Vacant,,J,9,Carrollton Ridge,0273 080,2014 WILHELM ST
1411633.76303406,589118.58940281,15406,325022A,2008/06/10 09:38:00+00,,,Vacant,,J,9,Carrollton Ridge,0273 081,2016 WILHELM ST
1414863.18472481,598696.343869314,15421,2421566A,2024/08/09 16:25:00+00,,,Vacant,,H,7,Druid Heights,0304 018,1209 W NORTH AVE
1414791.10908155,598635.694056228,15431,1580164A,2017/09/05 14:01:00+00,,,Vacant,MCC,H,7,Druid Heights,0304 026,2237 DRUID HILL AVE
1414800.89777589,598624.402740225,15432,1514962A,2017/03/30 15:49:00+00,,,Vacant,MCC,H,7,Druid Heights,0304 027,2235 DRUID HILL AVE
1414810.75274305,598613.03038764,15433,557129A,2010/04/21 11:59:00+00,,,Vacant,,H,7,Druid Heights,0304 028,2233 DRUID HILL AVE
1414820.6218178,598601.620633557,15434,301862A,2008/03/27 16:31:00+00,,,Vacant,,H,7,Druid Heights,0304 029,2231 DRUID HILL AVE
1414830.25007939,598590.509107232,15435,1398414A,2016/06/02 09:30:00+00,,,Vacant,MCC,H,7,Druid Heights,0304 030,2229 DRUID HILL AVE
1414840.11784181,598579.114773065,15436,2070293A,2022/01/13 14:00:00+00,,,Vacant,,H,7,Druid Heights,0304 031,2227 DRUID HILL AVE
1414850.09780872,598567.599376142,15437,1539105A,2017/05/31 15:35:00+00,,,Vacant,,H,7,Druid Heights,0304 032,2225 DRUID HILL AVE
1414860.63912623,598556.2854224,15438,535123A,2010/01/26 07:41:00+00,,,Vacant,,H,7,Druid Heights,0304 033,2223 DRUID HILL AVE
1414869.94028872,598545.071205974,15442,779865A,2011/11/17 15:40:00+00,,,Vacant,MCC,H,7,Druid Heights,0304 034,2221 DRUID HILL AVE
1414878.71717405,598533.266767651,15443,830770A,2012/05/04 15:36:00+00,,,Vacant,MCC,H,7,Druid Heights,0304 035,2219 DRUID HILL AVE
1414890.07148205,598521.705110982,15444,2069975A,2021/12/23 12:47:00+00,,,Vacant,MCC,H,7,Druid Heights,0304 036,2217 DRUID HILL AVE
1414900.35656647,598510.360317394,15445,301861A,2008/03/27 16:32:00+00,,,Vacant,,H,7,Druid Heights,0304 037,2215 DRUID HILL AVE
1414910.11573331,598499.627727315,15446,520827A,2009/12/16 16:29:00+00,,,Vacant,MCC,H,7,Druid Heights,0304 038,2213 DRUID HILL AVE
1414921.3007503,598488.753405228,15447,1514852A,2017/03/30 14:59:00+00,,,Vacant,MCC,H,7,Druid Heights,0304 039,2211 DRUID HILL AVE
1414932.96739364,598476.386303976,15448,301860A,2008/03/27 16:32:00+00,,,Vacant,,H,7,Druid Heights,0304 040,2209 DRUID HILL AVE
1414944.74722572,598462.964742899,15449,536927A,2010/02/01 14:32:00+00,,,Vacant,,H,7,Druid Heights,0304 041,2207 DRUID HILL AVE
1414955.84759723,598450.330909893,15450,1633018A,2018/02/01 20:18:00+00,,,Vacant,MCC,H,7,Druid Heights,0304 042,2205 DRUID HILL AVE
1414966.75079064,598437.920501649,15451,748711A,2011/08/16 09:19:00+00,,,Vacant,MCC,H,7,Druid Heights,0304 043,2203 DRUID HILL AVE
1414978.02176547,598425.096380308,15452,1543666A,2017/06/05 13:54:00+00,,,Vacant,,H,7,Druid Heights,0304 044,2201 DRUID HILL AVE
1414988.46597031,598493.462713391,15454,1975634A,2021/03/08 13:10:00+00,,,Vacant,,H,7,Druid Heights,0304 046,406 GOLD ST
1414999.13195947,598503.808165148,15458,2204367A,2023/02/03 15:38:00+00,,,Vacant,,H,7,Druid Heights,0304 047,404 GOLD ST
1413969.65140688,592281.667722315,15501,2076391A,2022/01/28 16:17:00+00,,,Vacant,,J,9,Franklin Square,0152 004,307 N STRICKER ST
1413967.79051822,592319.96751447,15504,2327818A,2024/02/04 16:24:00+00,,,Vacant,,J,9,Franklin Square,0152 007,313 N STRICKER ST
1413943.88866314,592452.237591147,15517,1800758A,2019/06/07 15:52:00+00,,,Vacant,,J,9,Franklin Square,0152 017,333 N STRICKER ST
1414029.43704847,592468.894710064,15528,2194685A,2023/01/03 14:07:00+00,,,Vacant,,J,9,Franklin Square,0152 025,1425 W MULBERRY ST
1414048.28313939,592469.788737148,15529,2194684A,2023/01/03 14:06:00+00,,,Vacant,,J,9,Franklin Square,0152 026,1423 W MULBERRY ST
1414064.33461647,592470.558748722,15530,2482761A,2025/03/02 20:21:00+00,,,Vacant,,J,9,Franklin Square,0152 027,1421 W MULBERRY ST
1414112.65341747,592472.865502641,15533,1606717A,2017/11/05 20:48:00+00,,,Vacant,MCC,J,9,Franklin Square,0152 030,1415 W MULBERRY ST
1412538.02533314,591804.41966106,15546,2329331A,2023/12/21 10:51:00+00,,,Vacant,,J,9,Franklin Square,0163 086,1805 PENROSE AVE
1412421.66500156,591798.662782803,15554,2179529A,2022/10/31 10:55:00+00,,,Vacant,,J,9,Franklin Square,0163 094,1821 PENROSE AVE
1412407.73983255,591797.970526978,15555,1096813A,2014/06/06 14:45:00+00,,,Vacant,,J,9,Franklin Square,0163 095,1823 PENROSE AVE
1412358.69629547,591948.169373557,15565,1416884A,2016/07/20 16:48:00+00,,,Vacant,,J,9,Franklin Square,0163 101,1828 PENROSE AVE
1412500.26228531,591954.744491637,15575,398235A,2008/12/23 15:48:00+00,,,Vacant,,J,9,Franklin Square,0163 111,1808 PENROSE AVE
1414201.05087847,592384.533002138,15579,1741213A,2019/01/06 19:42:00+00,,,Vacant,,J,9,Franklin Square,0152 041,318 N CALHOUN ST
1412514.94237405,591955.412141234,15580,2310176A,2023/10/09 20:07:00+00,,,Vacant,,J,9,Franklin Square,0163 112,1806 PENROSE AVE
1412769.18989706,592115.805193141,15583,2064731A,2021/12/03 16:37:00+00,,,Vacant,,J,9,Franklin Square,0164 001,243 N FULTON AVE
1412769.93267772,592100.610341638,15584,531970A,2010/01/08 16:25:00+00,,,Vacant,,J,9,Franklin Square,0164 002,241 N FULTON AVE
1412770.65314873,592085.772116721,15585,1597196A,2017/10/11 09:55:00+00,,,Vacant,,J,9,Franklin Square,0164 003,239 N FULTON AVE
1410711.09296338,591205.969414398,15594,1472593A,2016/12/23 08:04:00+00,,,Vacant,,J,9,Penrose/Fayette Street Outreach,0174 042,2230 W FAYETTE ST
1412785.16886772,591942.02896589,15598,2258278A,2023/06/23 13:42:00+00,,,Vacant,,J,9,Franklin Square,0164 012,221 N FULTON AVE
1431831.8673228,594421.430175066,15610,2073549A,2022/01/18 08:22:00+00,,,Vacant,,I,13,McElderry Park,1644 002,603 N KENWOOD AVE
1408614.30024096,590628.480083808,15634,1786704A,2019/05/03 21:15:00+00,,,Vacant,,J,9,Shipley Hill,2169 073,2724 KINSEY AVE
1431817.87095971,594672.035973057,15636,2270645A,2023/07/12 20:53:00+00,,,Vacant,,I,13,McElderry Park,1644 020,639 N KENWOOD AVE
1431814.71611039,594727.964010805,15640,2326222A,2023/12/26 10:55:00+00,,,Vacant,,I,13,McElderry Park,1644 024,647 N KENWOOD AVE
1431903.61947589,594526.517563313,15664,1740234A,2018/11/02 18:25:00+00,,,Vacant,,I,13,McElderry Park,1644 042,618 N STREEPER ST
1431902.90819122,594539.209795147,15665,1721946A,2018/09/13 14:57:00+00,,,Vacant,,I,13,McElderry Park,1644 043,620 N STREEPER ST
1431975.41723256,594615.580049232,15679,2141358A,2022/07/22 19:59:00+00,,,Vacant,,I,13,McElderry Park,1644 053,625 N STREEPER ST
1432224.88326906,594520.979844734,15681,1814402A,2019/07/10 13:43:00+00,,,Vacant,,I,13,Ellwood Park/Monument,1645 002,603 N LINWOOD AVE
1432221.81076863,594576.075535059,15685,2348211A,2024/02/14 15:51:00+00,,,Vacant,,I,13,Ellwood Park/Monument,1645 006,611 N LINWOOD AVE
1432228.89277548,594722.816055223,15699,2042933A,2021/09/24 16:26:00+00,,,Vacant,,I,13,Ellwood Park/Monument,1645 017,2907 E MONUMENT ST
1408538.80990639,590739.068117231,15705,2190470A,2023/02/07 15:36:00+00,,,Vacant,,J,9,Shipley Hill,2169 043,2727 W FAIRMOUNT AVE
1432391.47545555,594731.928897887,15710,1052203A,2014/01/17 15:27:00+00,,,Vacant,,I,13,Ellwood Park/Monument,1645 025,2923 E MONUMENT ST
1410222.74420255,590757.725560233,15716,1617647A,2017/12/21 14:18:00+00,,,Vacant,,J,9,Penrose/Fayette Street Outreach,2153 003,5 N WHEELER AVE
1410222.11789148,590771.869560808,15717,1944174A,2020/10/07 10:46:00+00,,,Vacant,,J,9,Penrose/Fayette Street Outreach,2153 004,7 N WHEELER AVE
1412192.4440033,589702.008511558,15736,2471811A,2025/01/16 11:17:00+00,,,Vacant,,J,9,Carrollton Ridge,0242 006,1910 W PRATT ST
1412149.40012614,589699.347427636,15738,1472902A,2016/12/20 08:48:00+00,,,Vacant,,J,9,Carrollton Ridge,0242 010,1918 W PRATT ST
1415101.88208206,590388.654447973,15744,2486030A,2025/03/13 18:57:00+00,,,Vacant,,G,9,Hollins Market,0233 057,58 S CARROLLTON AVE
1415101.1350363,590400.854882896,15745,2387225A,2024/05/26 19:16:00+00,,,Vacant,,G,9,Hollins Market,0233 058,56 S CARROLLTON AVE
1415100.47197989,590412.871263057,15746,399939A,2009/01/05 16:46:00+00,,,Vacant,,G,9,Hollins Market,0233 059,54 S CARROLLTON AVE
1411545.33014005,589807.954165816,15751,170680A,2006/12/11 15:42:00+00,,,Vacant,MCC,J,9,Carrollton Ridge,0241 014,2027 FREDERICK AVE
1410705.04802798,589366.958656728,15767,948980A,2013/04/25 09:28:00+00,,,Vacant,,J,9,Carrollton Ridge,0239 056,201 S BENTALOU ST
1410705.66712122,589354.810058981,15768,2402425A,2024/06/27 16:08:00+00,,,Vacant,,J,9,Carrollton Ridge,0239 057,203 S BENTALOU ST
1415246.07930022,590392.421828896,15793,1815292A,2019/07/13 02:42:00+00,,,Vacant,,G,9,Hollins Market,0234 021,1141 HOLLINS ST
1415253.74201456,590335.005933225,15797,2471525A,2025/01/16 10:38:00+00,,,Vacant,,G,9,Hollins Market,0234 025,47 S CARROLLTON AVE
1415262.92637938,590267.789860308,15805,1197280A,2015/01/30 12:01:00+00,,,Vacant,,G,9,Hollins Market,0234 030,57 S CARROLLTON AVE
1411019.03329238,588544.209646061,15812,1718626A,2018/09/06 20:47:00+00,,,Vacant,,J,9,Carrollton Ridge,0288 018,434 S SMALLWOOD ST
1410943.35168523,588504.509266138,15831,819796A,2012/04/05 07:47:00+00,,,Vacant,,J,9,Carrollton Ridge,0288 029,441 FURROW ST
1413700.75430688,589315.248130232,15837,1968400A,2021/09/10 08:53:00+00,,,Vacant,,J,9,Mount Clare,0279 012,303 S GILMOR ST
1413702.09583963,589288.385323063,15839,1967946A,2021/02/11 11:59:00+00,,,Vacant,,J,9,Mount Clare,0279 014,307 S GILMOR ST
1413703.16309471,589274.184564054,15840,1962593A,2021/01/11 05:27:00+00,,,Vacant,,J,9,Mount Clare,0279 015,309 S GILMOR ST
1414700.31431563,589484.859011471,15841,1369294A,2016/04/01 16:10:00+00,,,Vacant,,J,9,Mount Clare,0265 055,1314 MCHENRY ST
1414711.7657363,589485.213669553,15842,185220A,2007/03/01 19:11:00+00,,,Vacant,,J,9,Mount Clare,0265 056,1312 MCHENRY ST
1414747.77222598,589487.189387396,15845,2283252A,2023/08/10 14:40:00+00,,,Vacant,,J,9,Mount Clare,0265 059,1306 MCHENRY ST
1414749.10129155,589527.59711498,15849,1930232A,2020/12/14 16:35:00+00,,,Vacant,,J,9,Mount Clare,0265 063,226 S CAREY ST
1414748.73941563,589539.152538061,15850,1681721A,2018/06/13 22:41:00+00,,,Vacant,,J,9,Mount Clare,0265 064,224 S CAREY ST
1410921.23525964,588935.985437304,15853,189679A,2007/04/02 17:13:00+00,,,Vacant,,J,9,Carrollton Ridge,0271 051,343 FURROW ST
1410921.81629522,588924.260723233,15854,413082A,2009/03/09 16:47:00+00,,,Vacant,,J,9,Carrollton Ridge,0271 052,345 FURROW ST
1410923.02101722,588900.038658813,15856,169198A,2006/11/30 14:20:00+00,,,Vacant,,J,9,Carrollton Ridge,0271 054,349 FURROW ST
1414745.78961839,589598.524466559,15859,2474158A,2025/01/27 08:14:00+00,,,Vacant,,J,9,Mount Clare,0265 069,214 S CAREY ST
1414662.88296005,589590.209194481,15870,935902A,2013/03/01 15:27:00+00,,,Vacant,,J,9,Mount Clare,0265 080,213 S WOODYEAR ST
1414663.73105547,589568.811927557,15872,922235A,2013/01/09 11:24:00+00,,,Vacant,MCC,J,9,Mount Clare,0265 082,217 S WOODYEAR ST
1414664.34096238,589557.68104431,15876,922113A,2013/01/14 10:17:00+00,,,Vacant,MCC,J,9,Mount Clare,0265 083,219 S WOODYEAR ST
1414665.06930739,589534.146642566,15878,927625A,2013/02/07 07:49:00+00,,,Vacant,,J,9,Mount Clare,0265 085,223 S WOODYEAR ST
1415313.24058323,588411.222051144,15886,2343515A,2025/04/06 19:51:00+00,,,Vacant,,G,10,Washington Village/Pigtown,0266A007,1260 JAMES ST
1410924.18636923,588876.300517306,15891,413083A,2009/03/11 15:42:00+00,,,Vacant,,J,9,Carrollton Ridge,0271 056,353 FURROW ST
1410925.56825621,588850.490529567,15893,999971A,2013/08/02 07:27:00+00,,,Vacant,,J,9,Carrollton Ridge,0271 058,357 FURROW ST
1413708.29005297,589163.55322364,15913,2381285A,2024/05/17 14:33:00+00,,,Vacant,,J,9,Mount Clare,0279 023,325 S GILMOR ST
1413710.38683355,589105.977551401,15917,1976721A,2021/03/18 12:51:00+00,,,Vacant,,J,9,Mount Clare,0279 027,333 S GILMOR ST
1413711.38715963,589091.701333225,15918,2166763A,2022/09/22 08:35:00+00,,,Vacant,,J,9,Mount Clare,0279 028,335 S GILMOR ST
1413712.10631831,589077.762384728,15919,2000895A,2021/05/28 14:43:00+00,,,Vacant,,J,9,Mount Clare,0279 029,337 S GILMOR ST
1413802.92405005,589039.38418065,15932,2353140A,2024/03/01 13:58:00+00,,,Vacant,,J,9,Mount Clare,0279 038,1514 RAMSAY ST
1413884.46325706,589045.086597055,15935,1632643A,2018/01/26 16:29:00+00,,,Vacant,,J,9,Mount Clare,0279 041,1508 RAMSAY ST
1413974.94470339,589036.104331553,15940,361459A,2008/09/22 12:37:00+00,,,Vacant,,J,9,Mount Clare,0279 046,344 S STRICKER ST
1413973.39122881,589050.046888977,15941,1432947A,2016/08/16 14:28:00+00,,,Vacant,,J,9,Mount Clare,0279 047,342 S STRICKER ST
1413972.40632264,589064.346401066,15942,2488349A,2025/03/21 14:22:00+00,,,Vacant,,J,9,Mount Clare,0279 048,340 S STRICKER ST
